id,training_id,device_id,movement_id,repetition,timestamp,raw
198,1,1,1,5,2025-12-08T23:05:45.449974Z,"3121,3233,3232,3232,1521,16,0,1584,2720,3217,3233,3233,3233,48,17,1233,2385,3216,3232,3233,3233,480,16,833,2016,3121,3233,3232,3233,1568,33,16,1664,2801,3264,3265,3264,3264,49,0,1392,2433,3248,3265,3281,3265,464,16,1648,2657"
199,1,1,1,5,2025-12-08T23:05:45.552974Z,"3233,3233,1473,16,0,1600,2736,3216,3217,3233,3232,48,0,1233,2384,3216,3233,3233,3233,401,16,832,2017,3105,3216,3232,3248,1441,17,0,1680,2817,3249,3265,3264,3264,48,1,1280,2448,3249,3265,3265,3264,401,17,881,2032,3169,3264"
200,1,1,1,5,2025-12-08T23:05:45.656974Z,"3217,64,0,1040,2193,3201,3233,3233,3233,865,16,385,1824,2928,3233,3233,3233,3232,32,1,1473,2593,3217,3233,3233,3232,32,17,1104,2273,3248,3265,3265,3264,944,17,769,1921,2992,3265,3265,3264,3280,33,1,1537,2641,3232,3217,3232"
201,1,1,1,5,2025-12-08T23:05:45.759974Z,"16,1104,2208,3201,3232,3233,3232,864,17,720,1841,2896,3216,3233,3232,3216,17,17,1473,2544,3217,3232,3233,3233,49,17,1105,2193,3200,3265,3265,3265,880,17,768,1905,2945,3265,3265,3264,3265,16,1,1536,2608,3249,3233,3232,3216,48"
202,1,1,1,5,2025-12-08T23:05:45.862974Z,"1761,2721,3217,3216,3233,3233,33,1,1296,2369,3216,3233,3233,3232,305,16,929,2000,3024,3217,3233,3232,1313,17,112,1664,2704,3217,3217,3265,3264,33,17,1360,2417,3249,3264,3280,3264,305,16,1008,2081,3088,3265,3265,3232,1345,16,305"
203,1,1,1,5,2025-12-08T23:05:45.965974Z,"3184,3216,3232,3232,753,17,752,1840,2848,3216,3232,3232,2785,17,0,1488,2512,3217,3232,3232,3232,48,0,1137,2177,3152,3216,3232,3233,784,16,832,1904,2913,3264,3265,3265,2768,32,0,1537,2577,3265,3264,3265,3265,49,16,1184,2225"
204,1,1,1,5,2025-12-08T23:05:46.068974Z,"3217,3217,3232,33,0,1312,2352,3216,3232,3233,3233,193,0,977,2017,2993,3216,3233,3232,1201,17,273,1665,2673,3217,3232,3233,3232,32,17,1377,2400,3265,3264,3265,3264,193,16,1008,2065,3056,3265,3265,3265,1217,0,369,1649,2656,3264"
205,1,1,1,5,2025-12-08T23:05:46.171974Z,"3201,624,16,785,1825,2817,3217,3233,3232,2304,16,1,1505,2513,3217,3232,3232,3232,48,16,1153,2176,3137,3233,3233,3232,577,17,800,1873,2864,3265,3264,3265,2401,33,1,1552,2576,3249,3264,3265,3265,48,16,1664,2225,3169,3264,3281"
206,1,1,1,5,2025-12-08T23:05:46.275974Z,"17,0,1328,2353,3200,3232,3232,3232,80,1,992,2017,2992,3217,3217,3233,1088,17,496,1696,2689,3216,3233,3233,3233,32,16,1360,2369,3248,3265,3264,3265,97,16,1073,2112,3088,3265,3264,3265,1121,17,704,1761,3216,3233,3233,3265,576"
207,1,1,1,5,2025-12-08T23:05:46.379974Z,"1425,2401,3201,3217,3233,3233,64,16,1024,2048,3009,3217,3233,3232,1025,32,657,1713,2704,3216,3232,3232,3233,33,0,1376,2401,3217,3233,3233,3264,64,16,1088,2128,3088,3265,3265,3264,1057,17,720,1777,2769,3233,3216,3232,481,16,913"
208,1,1,1,5,2025-12-08T23:05:46.483974Z,"3200,3233,3233,3232,49,1,1025,2049,3009,3216,3232,3233,960,17,688,1728,2720,3216,3233,3232,3233,32,0,1473,2401,3217,3233,3233,3233,65,16,1104,2129,3089,3265,3264,3265,1008,16,752,1809,2801,3264,3233,3232,433,17,928,1968,2945"
209,1,1,1,5,2025-12-08T23:05:46.586974Z,"3217,3232,49,16,1073,2081,3025,3216,3232,3232,912,17,720,1745,2721,3216,3232,3233,3233,32,0,1424,2416,3217,3232,3232,3232,48,16,1104,2128,3088,3265,3265,3265,945,16,769,1824,2801,3264,3264,3216,3072,32,0,1425,2417,3216,3233"
210,1,1,1,5,2025-12-08T23:05:46.688974Z,"1520,49,0,1088,2097,3041,3233,3232,3232,865,17,736,1777,2752,3233,3233,3233,3216,16,0,1457,2449,3217,3216,3232,3233,49,1,1120,2112,3120,3265,3265,3280,880,16,800,1841,2817,3264,3265,3265,3248,16,1,1457,2464,3249,3264,3265"
211,1,1,1,5,2025-12-08T23:05:46.791974Z,"16,288,1616,2593,3217,3233,3232,3232,32,17,1297,2288,3200,3232,3233,3232,288,16,945,1969,2912,3217,3232,3232,1313,16,368,1632,2640,3264,3265,3264,3265,49,1,1360,2352,3248,3265,3265,3264,304,0,944,1952,2912,3265,3265,3265,1328"
212,1,1,1,5,2025-12-08T23:05:46.894974Z,"1200,2161,3073,3233,3233,3232,737,16,785,1793,2752,3217,3233,3233,2640,17,1,1488,2464,3216,3232,3232,3233,48,0,1137,2129,3088,3233,3232,3265,753,17,848,1873,2832,3265,3281,3265,2752,32,1,1745,2496,3217,3233,3233,3232,48,0"
213,1,1,1,5,2025-12-08T23:05:46.997974Z,"2673,3232,3232,3232,3233,32,1,1345,2320,3217,3232,3233,3233,177,17,993,1985,2929,3233,3233,3233,1185,17,560,1664,2625,3216,3232,3233,3281,32,0,1393,2384,3248,3265,3265,3264,176,16,1040,2048,3025,3265,3265,3264,1216,16,705,1728"
214,1,1,1,5,2025-12-08T23:05:47.100974Z,"3232,3233,3232,624,17,816,1824,2784,3233,3232,3232,2289,17,0,1521,2481,3216,3232,3232,3233,48,1,1184,2176,3088,3232,3217,3232,593,33,881,1888,2848,3264,3265,3264,2256,32,96,1568,2545,3232,3232,3232,3233,49,17,1232,2224,3152"
215,1,1,1,5,2025-12-08T23:05:47.202974Z,"3232,3232,528,16,832,1825,2784,3216,3233,3232,1936,16,1,1504,2480,3217,3233,3232,3233,33,17,1184,2176,3089,3232,3232,3233,465,16,848,1872,2832,3264,3265,3265,1953,33,16,1568,2545,3249,3264,3233,3232,49,16,1232,2241,3169,3265"
216,1,1,1,5,2025-12-08T23:05:47.305974Z,"2097,33,17,1344,2337,3217,3233,3232,3233,49,0,1025,2049,3009,3232,3232,3233,944,16,689,1728,2721,3216,3232,3232,3232,32,1,1360,2369,3216,3265,3264,3264,49,16,1104,2144,3121,3264,3265,3232,848,17,689,1776,2769,3265,3264,3264"
217,1,1,1,5,2025-12-08T23:05:47.408974Z,"17,816,1857,2848,3232,3232,3232,1424,17,17,1601,2608,3217,3232,3233,3233,33,0,1264,2289,3216,3232,3232,3233,368,16,912,1953,2961,3232,3233,3280,1457,16,257,1680,2688,3265,3264,3265,3264,33,16,1280,2304,3249,3264,3265,3265,384"
218,1,1,1,5,2025-12-08T23:05:47.511974Z,"1536,2480,3217,3233,3232,3232,48,0,1105,2129,3088,3232,3232,3233,816,16,753,1793,2784,3216,3233,3233,2944,33,1,1457,2480,3217,3232,3280,3264,48,17,1168,2192,3153,3264,3280,3265,848,17,816,1857,2848,3264,3264,3265,2993,33,1"
219,1,1,1,5,2025-12-08T23:05:47.614974Z,"2977,3185,3232,3233,1296,16,304,1632,2609,3232,3232,3233,3233,32,0,1296,2288,3200,3232,3232,3233,256,0,960,1968,2929,3216,3217,3233,1185,16,497,1697,2689,3264,3265,3265,3265,49,1,1345,2353,3216,3233,3265,3265,288,16,1024,2048"
220,1,1,1,5,2025-12-08T23:05:47.718974Z,"3217,3233,3232,49,16,1153,2145,3073,3217,3232,3233,721,16,800,1809,2769,3216,3233,3232,2529,32,17,1489,2465,3217,3233,3233,3232,48,17,1217,2209,3152,3265,3264,3264,753,16,865,1888,3216,3233,3233,3265,225,16,1040,2049,2992,3264"
221,1,1,1,5,2025-12-08T23:05:47.821974Z,"3232,49,1,1152,2144,3072,3217,3233,3248,657,17,817,1825,2784,3216,3232,3232,2368,16,1,1504,2480,3217,3232,3232,3232,48,17,1185,2208,3136,3280,3265,3265,705,16,896,1904,2864,3217,3232,3249,2272,32,97,1568,2545,3248,3265,3264"
222,1,1,1,5,2025-12-08T23:05:47.925974Z,"16,688,1680,2640,3216,3217,3232,3232,33,0,1360,2336,3217,3232,3233,3217,97,1,1024,2016,2945,3216,3232,3233,1104,17,17,1585,2561,3265,3265,3281,3281,48,16,1425,2416,3249,3265,3233,1329,16,0,1553,2529,3249,3265,3265,3265,49"
223,1,1,1,5,2025-12-08T23:05:48.028974Z,"2081,2672,3216,3216,3233,3233,32,17,1377,2353,3216,3216,3232,3233,49,17,1040,2033,2960,3280,3232,3248,1057,64,704,1713,2673,3216,3265,3264,3264,32,1,1440,2417,3249,3264,3281,3265,64,16,1104,2096,3024,3264,3265,3265,1056,17,752"
224,1,1,1,5,2025-12-08T23:05:48.130974Z,"3025,3216,3233,3232,3216,33,1,1377,2337,3217,3217,3233,3232,80,16,1056,2033,2960,3232,3233,3233,961,16,672,1680,2657,3232,3249,3249,3280,33,16,1440,2416,3248,3264,3281,3264,49,0,1088,2097,3024,3265,3264,3264,993,16,768,1777"
225,1,1,1,5,2025-12-08T23:05:48.233974Z,"3232,3232,3265,448,16,913,1904,2832,3216,3232,3233,1489,17,177,1585,2529,3233,3249,3233,3233,33,1,1248,2224,3137,3200,3232,3216,401,33,993,1969,2912,3265,3264,3265,1585,17,272,1632,2560,3264,3249,3233,3233,64,32,1281,2257,3169"
226,1,1,1,5,2025-12-08T23:05:48.335974Z,"3201,3233,369,16,928,1937,2881,3280,3232,3232,1408,17,304,1616,2576,3216,3217,3233,3233,33,1,1264,2256,3168,3233,3233,3233,337,1,992,2001,2960,3265,3248,3248,1425,32,480,1649,2656,3217,3233,3233,3264,49,0,1329,2320,3217,3232"
227,1,1,1,5,2025-12-08T23:05:48.437974Z,"3233,129,0,945,1952,2880,3217,3232,3233,1344,0,432,1617,2592,3233,3232,3232,3232,33,0,1296,2273,3169,3217,3217,3232,81,0,976,2001,2929,3265,3264,3265,1376,16,641,1697,2720,3217,3216,3232,3280,33,0,1361,2336,3248,3264,3264"
228,1,1,1,5,2025-12-08T23:05:48.540974Z,"17,1,1472,2417,3233,3233,3232,3216,48,16,1153,2129,3040,3216,3232,3249,769,33,832,1824,2752,3216,3232,3233,2688,33,17,1488,2480,3248,3264,3264,3281,64,17,1216,2209,3120,3264,3264,3264,768,1,880,1856,2785,3264,3265,3264,2753"
229,1,1,1,5,2025-12-08T23:05:48.643974Z,"880,1936,2848,3232,3217,3217,1201,17,656,1649,2593,3217,3233,3232,3233,33,1,1328,2305,3185,3265,3264,3232,176,1,1009,2049,2913,3232,3265,3264,1217,0,704,1729,2672,3281,3264,3233,3233,32,16,1393,2353,3249,3265,3280,3265,193,17"
230,1,1,1,5,2025-12-08T23:05:48.746974Z,"2544,3216,3185,3232,3232,48,1,1169,2112,3008,3216,3217,3217,625,16,865,1841,2769,3217,3233,3232,2272,17,0,1489,2448,3201,3233,3232,3232,32,1,1249,2225,3120,3264,3264,3249,640,17,912,1888,2816,3265,3264,3264,2256,32,209,1568"
231,1,1,1,5,2025-12-08T23:05:48.848974Z,"3248,3217,3233,3232,33,1,1200,2160,3057,3232,3232,3232,561,17,864,1840,2769,3216,3233,3232,2080,17,144,1536,2480,3200,3232,3233,3233,48,0,1232,2209,3105,3265,3264,3264,577,16,929,1936,2864,3264,3281,3280,2177,33,336,1601,2545"
232,1,1,1,5,2025-12-08T23:05:48.951974Z,"3233,3233,1041,0,689,1697,2624,3217,3233,3233,3232,32,1,1392,2336,3217,3216,3216,3233,49,1,1057,2033,2945,3217,3232,3232,992,16,784,1777,2721,3249,3265,3265,3248,32,17,1425,2352,3217,3265,3265,3264,48,16,1136,2097,2992,3264"
233,1,1,1,5,2025-12-08T23:05:49.055974Z,"3233,33,0,1248,2192,3089,3249,3233,3233,432,16,929,1873,2800,3217,3232,3232,1521,16,272,1552,2512,3216,3248,3233,3233,32,0,1248,2241,3136,3265,3265,3265,448,0,960,1937,3216,3233,3265,3265,49,16,1137,2113,3024,3264,3297,3296"
234,1,1,1,5,2025-12-08T23:05:49.158974Z,"336,1249,2193,3089,3217,3233,3232,369,17,928,1889,2800,3201,3232,3233,1392,17,225,1584,2529,3217,3232,3233,3233,33,1,1233,2208,3137,3249,3280,3265,368,16,993,1984,2880,3216,3233,3216,1425,17,513,1648,2593,3249,3265,3264,3265,32"
235,1,1,1,5,2025-12-08T23:05:49.262974Z,"1825,2849,3233,3232,3233,2976,1,1,1457,2416,3217,3232,3233,3232,48,32,1137,2112,3024,3249,3232,3233,800,16,800,1808,2816,3233,3233,3217,2977,32,16,1505,2480,3248,3233,3233,1296,16,672,1696,2640,3233,3265,3264,3265,16,17,1360"
236,1,1,1,5,2025-12-08T23:05:49.365974Z,"3217,3232,3232,2704,33,16,1488,2448,3217,3248,3248,3233,49,17,1152,2128,3040,3216,3232,3217,721,32,817,1808,2736,3217,3232,3249,2560,33,16,1537,2497,3264,3249,3232,3233,48,16,1201,2193,3105,3264,3265,3264,753,17,864,1856,2784"
237,1,1,1,5,2025-12-08T23:05:49.468974Z,"3217,3232,176,17,1008,1985,2897,3217,3232,3232,1201,16,673,1664,2608,3216,3233,3232,3233,32,1,1344,2305,3201,3249,3232,3249,128,1,1025,2113,2961,3264,3280,3280,64,16,673,1696,2673,3264,3264,3296,3264,32,16,1409,2384,3248,3264"
238,1,1,1,5,2025-12-08T23:05:49.571974Z,"1441,16,1,1520,2465,3216,3217,3233,3232,48,1,1200,2177,3088,3248,3233,3232,609,16,865,1857,2801,3216,3233,3232,2177,17,65,1536,2528,3281,3264,3264,3264,33,33,1217,2192,3105,3265,3264,3264,624,16,945,1937,2864,3249,3281,3265"
239,1,1,1,5,2025-12-08T23:05:49.674974Z,"1,1057,2032,2945,3232,3248,3217,1073,32,704,1696,2641,3217,3232,3232,3233,33,0,1393,2353,3200,3217,3233,3233,65,1,1072,2032,2993,3265,3265,3265,1105,17,753,1760,2656,3185,3280,3281,3265,33,1,1457,2416,3249,3265,3264,3264,48"
240,1,1,1,5,2025-12-08T23:05:49.778974Z,"1649,2497,3233,3232,3232,3232,33,17,1232,2192,3089,3216,3232,3217,496,16,897,1888,2801,3216,3233,3233,1728,16,256,1552,2512,3216,3217,3232,3265,49,17,1297,2801,3216,3233,3280,3264,17,0,1441,2432,3264,3281,3264,3264,65,17,1136"
241,1,1,1,5,2025-12-08T23:05:49.881974Z,"3216,3233,3249,3233,32,0,1248,2209,3088,3217,3232,3232,433,17,912,1888,2817,3248,3217,3217,1457,16,368,1584,2513,3216,3217,3232,3264,48,0,1312,2288,3137,3217,3232,3233,401,16,944,1920,2833,3217,3264,3265,1569,32,577,1633,2592"
242,1,1,1,5,2025-12-08T23:05:49.984974Z,"3201,3233,897,17,769,1744,2656,3217,3233,3232,3201,16,0,1441,2385,3216,3232,3232,3232,48,16,1120,2113,2977,3216,3217,3233,848,17,816,1809,2752,3264,3232,3233,3008,48,0,1489,2464,3280,3248,3265,3264,49,17,1169,2129,3041,3233"
243,1,1,1,5,2025-12-08T23:05:50.087974Z,"1265,17,17,1297,2225,3120,3232,3233,3232,304,16,960,1904,2848,3201,3185,3233,1329,16,529,1616,2545,3217,3233,3232,3232,33,0,1312,2288,3185,3265,3248,3248,272,16,1024,2000,2928,3264,3264,3280,1377,33,673,1681,2609,3264,3265,3264"
244,1,1,1,5,2025-12-08T23:05:50.190992Z,"17,832,1745,2704,3249,3232,3248,2672,49,0,1488,2433,3217,3232,3233,3233,48,16,1137,2112,3056,3264,3265,3248,736,17,912,1809,2752,3200,3248,3249,1585,17,16,1329,2305,3216,3217,3264,3249,48,32,1008,2016,2977,3232,3200,3233,640"
245,1,1,1,5,2025-12-08T23:05:50.294974Z,"1617,2449,3217,3233,3232,3232,192,17,1041,2081,3008,3232,3233,3232,1201,16,689,1728,2688,3217,3232,3233,3233,33,1,1393,2401,3217,3233,3265,3264,209,208,1553,2513,3264,3264,3265,3248,16,0,1281,2240,3153,3248,3264,3281,705,16,928"
246,2,1,2,1,2025-12-08T23:06:08.933768Z,"960,976,1008,1073,1121,1153,1169,880,928,945,976,1025,1088,1137,1153,865,912,928,945,1009,1057,1105,1137,1153,912,912,945,976,1057,1104,1153,1169,1056,1072,1072,1104,1153,1201,1248,1281,1217,1168,1169,1184,1232,1281,1312,1344,1344,1201"
247,2,1,2,1,2025-12-08T23:06:09.036768Z,"1216,1249,1297,1328,1344,1217,1120,1136,1136,1168,1233,1265,1296,1296,1072,1073,1088,1121,1168,1216,1249,1264,832,1041,1057,1072,1137,1168,1233,1249,1264,1184,1185,1184,1232,1264,1312,1345,1344,1281,1265,1264,1296,1328,1376,1409,1408,1217,1345,1312"
248,2,1,2,1,2025-12-08T23:06:09.139768Z,"1377,1408,1440,1440,1265,1249,1248,1264,1312,1345,1377,1393,1232,1217,1217,1233,1264,1312,1344,1361,1344,1184,1184,1185,1216,1248,1297,1313,1312,1169,1168,1168,1184,1232,1281,1313,1328,1216,1249,1248,1248,1296,1329,1360,1392,1377,1313,1296,1281,1312"
249,2,1,2,1,2025-12-08T23:06:09.242768Z,"1408,1393,1392,1232,1217,1232,1248,1297,1329,1344,1345,1201,1185,1185,1200,1248,1280,1313,1312,944,1152,1152,1153,1200,1233,1265,1281,1185,1121,1120,1121,1169,1201,1232,1265,1265,1201,1185,1201,1200,1249,1281,1312,1313,1152,1233,1216,1233,1249,1297"
250,2,1,2,1,2025-12-08T23:06:09.345768Z,"1280,864,881,881,913,961,1008,1057,1072,801,928,929,945,992,1040,1088,1120,1105,960,960,977,1009,1057,1105,1137,1137,897,912,912,961,1009,1072,1104,1137,1073,1089,1088,1105,1136,1200,1233,1248,1248,1216,1200,1217,1233,1281,1328,1329"
251,2,1,2,1,2025-12-08T23:06:09.448768Z,"1265,1249,1265,1281,1328,1361,1376,1377,1265,1249,1249,1280,1312,1344,1376,1377,1168,1249,1249,1265,1297,1345,1377,1377,1329,1265,1249,1264,1296,1344,1376,1408,1392,1360,1344,1345,1361,1392,1424,1441,1440,1424,1393,1376,1376,1409,1457,1456,1457,1392"
252,2,1,2,1,2025-12-08T23:06:09.552768Z,"1328,1345,1361,1393,1425,1425,1233,1297,1280,1280,1313,1344,1377,1393,1360,1265,1249,1248,1280,1313,1344,1361,1360,1249,1232,1233,1232,1264,1313,1344,1360,1297,1296,1280,1281,1313,1344,1377,1393,1376,1329,1312,1312,1329,1361,1393,1408,1376,1232,1232"
253,2,1,2,1,2025-12-08T23:06:09.655768Z,"1264,1313,1312,1329,1089,1185,1184,1184,1216,1249,1280,1296,1312,1169,1153,1152,1169,1216,1233,1264,1249,1137,1121,1121,1136,1169,1200,1216,1232,1201,1184,1168,1168,1201,1232,1265,1280,1264,1216,1201,1200,1232,1265,1296,1313,1312,1249,1233,1217,1233"
254,2,1,2,1,2025-12-08T23:06:09.759768Z,"1328,1329,1217,864,880,896,945,992,1040,1088,1104,992,992,1009,1041,1089,1137,1184,1200,1120,1104,1104,1121,1153,1216,1249,1280,1265,1120,1121,1120,1169,1217,1248,1297,1297,1264,1265,1265,1264,1313,1345,1376,1377,1360,1345,1312,1313,1360,1393"
255,2,1,2,1,2025-12-08T23:06:09.861768Z,"1409,32,912,928,945,992,1057,1089,1120,1120,1056,1057,1072,1121,1168,1200,1232,1233,1168,1169,1168,1200,1233,1280,1313,1328,1088,1233,1232,1249,1297,1360,1377,1408,1393,1377,1361,1360,1408,1440,1473,1488,1489,1472,1456,1456,1457,1472,1505,1552"
256,2,1,2,1,2025-12-08T23:06:09.964768Z,"1489,1473,1473,1489,1520,1552,1584,1569,1489,1488,1473,1488,1521,1568,1585,1585,1504,1504,1473,1472,1504,1553,1568,1601,1568,1505,1472,1472,1488,1536,1553,1584,1584,1569,1552,1536,1552,1584,1617,1632,1633,1617,1584,1569,1568,1584,1616,1633,1648,1648"
257,2,1,2,1,2025-12-08T23:06:10.068768Z,"1553,1552,1585,1617,1633,1633,1600,1537,1520,1521,1521,1568,1585,1584,1569,1504,1488,1473,1473,1520,1537,1537,1537,1297,1441,1425,1393,1441,1473,1520,1521,1505,1473,1441,1424,1441,1473,1489,1505,1488,1440,1425,1409,1409,1440,1440,1456,1441,1393,1361"
258,2,1,2,1,2025-12-08T23:06:10.171768Z,"1360,1392,1409,1392,1377,1328,1297,1296,1313,1345,1360,1376,1361,1296,1280,1265,1280,1313,1344,1360,1344,1232,1265,1248,1248,1264,1312,1281,1329,1329,1313,1281,1281,1297,1329,1360,1361,1345,1313,1296,1296,1296,1328,1361,1360,1344,1264,1248,1264,1232"
259,2,1,2,1,2025-12-08T23:06:10.275768Z,"1312,1328,1201,496,560,592,624,689,753,817,801,481,624,672,705,752,817,865,912,928,881,896,913,960,1009,1073,1105,1120,1088,1089,1105,1136,1168,1249,1265,1281,1168,1232,1232,1264,1296,1360,1409,1424,1392,1329,1345,1361,1392,1440"
260,2,1,2,1,2025-12-08T23:06:10.378768Z,"1488,1425,1457,1440,1440,1488,1536,1553,1553,1552,1504,1489,1504,1521,1568,1601,1600,1585,1553,1553,1536,1553,1600,1617,1633,1408,1569,1569,1569,1569,1616,1648,1665,1665,1632,1617,1601,1568,1616,1665,1696,1681,1665,1617,1633,1616,1632,1664,1681,1697"
261,2,1,2,1,2025-12-08T23:06:10.481768Z,"1633,1601,1600,1616,1649,1664,1681,1664,1617,1568,1584,1600,1632,1649,1665,1648,1617,1585,1584,1585,1617,1664,1633,1664,1633,1585,1569,1552,1568,1600,1616,1633,1616,1600,1553,1552,1568,1584,1617,1632,1617,1585,1552,1520,1521,1552,1568,1600,1600,1568"
262,2,1,2,1,2025-12-08T23:06:10.584768Z,"1488,1489,1521,1536,1553,1552,1473,1472,1441,1440,1457,1488,1504,1520,1472,1441,1424,1425,1441,1473,1488,1505,1488,1424,1409,1393,1408,1440,1489,1521,1520,1537,1473,1457,1473,1489,1537,1553,1569,1553,1520,1504,1504,1520,1520,1568,1585,1584,1552,1521"
263,2,1,2,1,2025-12-08T23:06:10.687768Z,"1505,1520,1552,1552,1521,1473,1440,1424,1440,1456,1473,1489,1473,1425,1408,1376,1376,1393,1408,1424,1425,1424,1344,1328,1313,1345,1392,1377,1393,1361,1345,1328,1313,1328,1360,1377,1393,1392,1345,1328,1312,1312,1328,1344,1376,1377,1361,1312,1296,1281"
264,2,1,2,1,2025-12-08T23:06:10.791768Z,"1360,1377,1361,1249,1297,1281,1280,1313,1361,1361,1377,1345,1312,1297,1296,1313,1344,1361,1377,1361,1313,1297,1296,1313,1344,1361,1392,1392,1233,1329,1328,1328,1392,1393,1424,1425,1408,1393,1376,1377,1393,1424,1457,1456,1424,1409,1393,1392,1425,1456"
265,2,1,2,1,2025-12-08T23:06:10.894768Z,"1472,1312,1408,1377,1392,1425,1457,1473,1489,1472,1424,1408,1408,1441,1472,1489,1520,1505,1456,1441,1440,1456,1489,1520,1537,1536,1424,1456,1456,1456,1489,1536,1552,1569,1537,1521,1504,1504,1521,1568,1601,1584,1585,1569,1553,1536,1552,1569,1616,1616"
266,2,1,2,1,2025-12-08T23:06:10.997768Z,"1553,1536,1505,1520,1569,1585,1600,1601,1537,1520,1505,1504,1520,1569,1569,1585,1489,1504,1488,1489,1521,1553,1568,1568,1552,1488,1473,1472,1520,1537,1569,1584,1584,1553,1521,1520,1521,1569,1584,1584,1600,1504,1488,1473,1488,1520,1553,1584,1584,1569"
267,2,1,2,1,2025-12-08T23:06:11.100768Z,"1489,1488,1505,1537,1552,1568,1536,1537,1472,1472,1488,1520,1537,1552,1521,1473,1456,1440,1456,1473,1505,1505,1504,1473,1425,1425,1425,1441,1473,1504,1520,1488,1457,1424,1425,1441,1488,1505,1520,1489,1457,1409,1409,1409,1473,1489,1505,1504,1457,1441"
268,2,1,2,1,2025-12-08T23:06:11.203768Z,"1409,1456,1473,1473,1457,1408,1392,1376,1392,1425,1441,1457,1456,1456,1393,1376,1360,1392,1424,1456,1472,1441,1392,1376,1360,1377,1425,1424,1440,1441,1424,1408,1377,1409,1440,1456,1473,1473,1456,1425,1392,1393,1425,1441,1457,1489,1472,1440,1424,1424"
269,2,1,2,1,2025-12-08T23:06:11.306768Z,"1457,1489,1488,1473,1440,1425,1408,1425,1473,1489,1505,1489,1441,1440,1409,1440,1472,1504,1504,1504,1473,1456,1440,1441,1472,1505,1521,1521,1521,1473,1473,1473,1488,1520,1553,1553,1536,1505,1473,1489,1489,1520,1536,1553,1568,1537,1504,1505,1505,1536"
270,2,1,2,1,2025-12-08T23:06:11.409768Z,"1568,1552,1520,1504,1489,1489,1520,1552,1568,1569,1552,1504,1489,1488,1520,1552,1552,1568,1553,1520,1504,1489,1504,1536,1553,1568,1553,1521,1504,1504,1505,1537,1569,1584,1584,1536,1520,1520,1521,1521,1552,1584,1585,1552,1536,1505,1505,1504,1521,1569"
271,2,1,2,1,2025-12-08T23:06:11.512768Z,"289,976,992,1008,1057,1104,1136,1169,1169,1152,1153,1168,1185,1233,1280,1296,1313,1297,1280,1280,1281,1329,1393,1409,1408,1361,1360,1360,1360,1408,1441,1473,1489,1473,1424,1440,1409,1441,1472,1472,1505,1488,1457,1457,1440,1441,1505,1536,1537,1568"
272,2,1,2,1,2025-12-08T23:06:11.616768Z,"1488,1489,1489,1521,1552,1585,1600,1440,1536,1553,1537,1585,1616,1649,1665,1665,1617,1633,1601,1648,1664,1696,1728,1712,1681,1665,1648,1664,1681,1729,1760,1760,1697,1696,1664,1665,1680,1713,1712,1697,1632,1584,1601,1585,1649,1632,1664,1648,1616,1584"
273,2,1,2,1,2025-12-08T23:06:11.719768Z,"1537,1568,1584,1568,1568,1521,1521,1489,1488,1505,1537,1553,1553,1521,1473,1472,1457,1473,1505,1521,1537,1520,1488,1456,1457,1456,1488,1489,1489,1536,1520,1488,1472,1456,1489,1520,1537,1536,1488,1457,1425,1425,1457,1488,1521,1536,1520,1489,1473,1456"
274,2,1,2,1,2025-12-08T23:06:11.823768Z,"1505,1505,1521,1505,1489,1456,1456,1472,1505,1537,1552,1537,1520,1488,1489,1488,1536,1553,1568,1585,1585,1537,1520,1520,1536,1585,1616,1633,1600,1584,1552,1553,1569,1600,1632,1649,1632,1616,1568,1584,1600,1648,1665,1680,1664,1633,1616,1600,1617,1649"
275,2,1,2,1,2025-12-08T23:06:11.926768Z,"1665,1648,1552,1536,1536,1552,1584,1617,1616,1617,1585,1569,1553,1552,1584,1616,1616,1617,1585,1568,1553,1553,1568,1585,1617,1617,1584,1569,1552,1536,1569,1600,1616,1632,1616,1568,1552,1520,1521,1537,1568,1600,1601,1569,1536,1521,1520,1520,1537,1568"
276,2,1,2,1,2025-12-08T23:06:12.030768Z,"720,1152,1152,1168,1201,1249,1281,1312,1249,1232,1233,1216,1265,1313,1344,1361,1345,1329,1312,1313,1329,1361,1376,1393,1377,1376,1345,1345,1344,1393,1425,1440,1441,1424,1393,1360,1360,1393,1424,1425,1456,1425,1393,1376,1377,1392,1424,1441,1440,1425"
277,2,1,2,1,2025-12-08T23:06:12.133768Z,"1344,1344,1376,1393,1408,1425,1392,1361,1345,1329,1360,1376,1393,1408,1393,1360,1345,1329,1345,1360,1393,1392,1393,1361,1345,1328,1328,1345,1377,1424,1424,1393,1377,1345,1360,1361,1377,1408,1409,1393,1376,1361,1360,1377,1408,1440,1456,1441,1425,1393"
278,2,1,2,1,2025-12-08T23:06:12.237768Z,"1377,1409,1457,1457,1441,1425,1392,1393,1393,1425,1457,1473,1472,1441,1425,1424,1424,1457,1473,1505,1505,1489,1473,1440,1440,1472,1505,1520,1537,1553,1520,1488,1488,1504,1536,1536,1568,1537,1520,1521,1505,1520,1568,1584,1601,1600,1568,1552,1537,1521"
